ActualTime,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense,Combined_Action_Num
2025-06-27 16:30:37.571,-1.2449848651885986,-9.459490776062012,1.1971008777618408,-0.8808676600456238,-0.0635299831628799,-0.1148426681756973,-7669,412,2084,-612,402,-32,11
2025-06-27 16:30:37.655,-1.2449848651885986,-9.459490776062012,1.1971008777618408,-0.8808676600456238,-0.0635299831628799,-0.1148426681756973,-7669,412,2084,-612,402,-32,11
2025-06-27 16:30:37.965,-1.41257905960083,-9.773131370544434,0.4955997467041015,-0.0256563406437635,0.0378736443817615,-0.0232128798961639,-8757,1330,1422,-1048,694,873,11
2025-06-27 16:30:38.060,-1.41257905960083,-9.773131370544434,0.4955997467041015,-0.0256563406437635,0.0378736443817615,-0.0232128798961639,-7826,1319,1248,352,-65,456,11
2025-06-27 16:30:38.149,-1.3646949529647827,-9.897629737854004,0.0694318488240242,-0.0366519130766391,-0.0171042270958423,-0.0122173046693205,-7873,1637,1244,-290,-365,270,11
2025-06-27 16:30:38.249,-1.3287819623947144,-9.761159896850586,-0.4141969084739685,-0.0415388382971286,-0.0109955742955207,0.0342084541916847,-8003,1256,1450,-317,-109,60,11
2025-06-27 16:30:38.357,-1.2210428714752195,-9.56483554840088,-0.2633621990680694,0.2162462919950485,0.0317649915814399,0.0452040284872055,-8061,1214,1499,-332,326,89,11
2025-06-27 16:30:38.450,-1.381454348564148,-9.464279174804688,-0.1556231081485748,-0.0195476878434419,0.0012217304902151,0.0024434609804302,-7864,1181,1427,-309,204,-123,11
2025-06-27 16:30:38.549,-1.2306196689605713,-9.823410034179688,-0.2394201755523681,-0.0134390350431203,-0.0048869219608604,-0.0171042270958423,-7859,1275,1205,184,480,64,11
2025-06-27 16:30:38.858,-1.4053963422775269,-9.627084732055664,-0.0502782352268695,-0.0158824957907199,0.0097738439217209,-0.0439822971820831,-7862,1436,932,-269,360,451,11
2025-06-27 16:30:39.149,-1.314416766166687,-9.856928825378418,-0.272938996553421,-0.067195177078247,0.0097738439217209,-0.0183259565383195,-7604,1858,1287,42,-319,264,11
