ActualTime,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense,Combined_Action_Num
2025-06-27 13:25:13.162,8.834604263305664,-2.408566951751709,1.8171991109848025,-0.3543018400669098,0.157603234052658,-0.0036651915870606,-7821,1274,332,1708,-1717,-1935,10
2025-06-27 13:25:13.262,8.655038833618164,-3.1483752727508545,1.5921441316604614,-1.0580185651779177,0.180816113948822,-0.5571091175079346,-7907,-81,1609,1171,-2386,-2398,10
2025-06-27 13:25:13.378,9.998186111450195,-3.5865142345428467,1.3120225667953491,0.2321287989616394,-0.130725160241127,0.261450320482254,-7608,-168,2174,1835,-2635,-2657,10
2025-06-27 13:25:13.481,8.98543930053711,-3.57214903831482,0.9840168952941896,0.1759291887283325,-0.1343903541564941,0.3139847218990326,-7739,-426,2250,2072,-2616,-2581,10
2025-06-27 13:25:13.685,9.651026725769045,-3.181894063949585,1.0103530883789062,1.2999212741851809,-0.4948008358478546,0.607200026512146,-7968,-1325,3489,-106,-674,-341,10
2025-06-27 13:25:13.781,9.651026725769045,-3.181894063949585,1.0103530883789062,1.2999212741851809,-0.4948008358478546,0.607200026512146,-7968,-1325,3489,-106,-674,-341,10
2025-06-27 13:25:14.171,8.674192428588867,-2.8107926845550537,1.9632453918457031,-0.4899139404296875,0.3811798989772796,-0.1258382350206375,-8226,-926,3471,-630,538,-13,10
2025-06-27 13:25:14.462,9.974244117736816,-3.9671921730041504,2.233790159225464,-0.3347541689872741,0.0280998013913631,-0.1062905490398407,-7915,-1404,2806,488,1027,-564,10
2025-06-27 13:25:14.578,9.83298683166504,-6.258443355560303,3.270479440689087,0.157603234052658,0.0525344125926494,1.1630873680114746,-8109,-1173,2565,-48,770,-559,10
2025-06-27 13:25:14.784,4.230554580688477,-3.1076738834381104,7.69735860824585,-2.024407386779785,2.959031343460083,0.9810495972633362,-7163,-3119,2685,5028,1520,-39,10
2025-06-27 13:25:14.883,4.529829502105713,-4.031835556030273,2.889801502227783,-2.0561723709106445,2.140471935272217,-0.4288274049758911,-7962,-2166,758,5079,3565,1266,10
2025-06-27 13:25:15.065,6.124367713928223,-5.949591159820557,1.0989385843276978,-0.3738495409488678,0.6047565937042236,-0.9334021210670472,-7841,-1769,703,291,-263,898,10
2025-06-27 13:25:15.162,7.723694801330566,-5.96874475479126,3.1196448802948,-0.0244346093386411,-0.090408056974411,-0.3738495409488678,-7315,-2171,1189,-628,-705,1120,10
2025-06-27 13:25:15.277,9.490615844726562,-5.568912982940674,3.691859006881714,0.0012217304902151,-0.1136209368705749,-0.455705463886261,-7710,-1591,1498,-183,-786,589,10
2025-06-27 13:25:15.377,7.905653953552246,-6.782773494720459,5.374982833862305,-0.280998021364212,0.0635299831628799,0.1514945775270462,-9061,1097,2453,1362,-1324,694,10
2025-06-27 13:25:15.561,8.755595207214355,-7.287950038909912,4.441244125366211,0.2076941877603531,-0.1050688251852989,0.7916813492774963,-8511,1976,1962,1702,-133,722,10
2025-06-27 13:25:15.793,6.251260757446289,-8.267178535461426,2.47560453414917,0.646295428276062,-0.8503243923187256,2.138028383255005,-8407,1436,2000,-809,-509,-44,10
2025-06-27 13:25:15.886,2.937685489654541,-8.121131896972656,3.3686418533325195,0.4092797040939331,-0.5937610268592834,1.5809192657470703,-8348,1907,1975,-629,-446,-302,10
2025-06-27 13:25:15.970,2.0470423698425293,-9.097966194152832,4.704606533050537,0.5607742667198181,-0.2700024247169494,1.5076154470443726,-8576,2103,1973,-1048,-893,-234,10
2025-06-27 13:25:16.166,-1.381454348564148,-8.099584579467773,6.387730121612549,1.166752576828003,-0.1685988008975982,1.567480206489563,-8277,633,3267,-935,-157,-1966,10
2025-06-27 13:25:16.266,-2.7916390895843506,-6.648698329925537,8.973467826843262,1.0616837739944458,-0.0659734457731247,1.9620991945266724,-7616,-211,3700,-987,-212,-981,10
2025-06-27 13:25:16.375,-2.7964274883270264,-3.766079187393189,7.967903137207031,0.827111542224884,0.2871066629886627,2.3127357959747314,-7764,-1388,3058,-1713,699,1041,10
2025-06-27 13:25:16.683,-5.525817394256592,-1.9249382019042969,6.323086738586426,-0.3982841372489929,0.3188716471195221,1.339016675949097,-7797,-2653,1047,267,1159,-1534,10
2025-06-27 13:25:16.761,-6.722918510437012,-0.3806780576705932,5.963956356048584,0.960280179977417,0.3176499307155609,0.8625417351722717,-7640,-2182,1579,-109,-1716,-1651,10
2025-06-27 13:25:16.966,-7.007828235626221,0.4285621047019958,5.858611583709717,0.8784242272377014,0.3078760802745819,0.5119050741195679,-7796,-2680,1700,400,-1499,-1665,10
2025-06-27 13:25:17.062,-7.438784599304199,1.3407529592514038,5.202600479125977,0.7195992469787598,0.3579670190811157,0.3897320330142975,-7805,-2516,2419,899,-855,-2025,10
2025-06-27 13:25:17.162,-8.125920295715332,2.23857855796814,4.469974517822266,0.8735373020172119,0.2455678284168243,0.3469714522361755,-7819,-2937,2661,670,-448,-1990,10
2025-06-27 13:25:17.589,-7.917624950408935,3.792415380477905,4.129997730255127,0.1246165111660957,0.0048869219608604,0.2003637999296188,-7117,-3883,3846,352,-505,-828,10
2025-06-27 13:25:17.681,-7.922413349151611,3.6774938106536874,4.185064792633057,0.1136209368705749,0.0439822971820831,0.2247984111309051,-7100,-3749,3855,-9,-307,-220,10
2025-06-27 13:25:17.761,-7.7643961906433105,4.383783340454102,4.055777549743652,0.1368338167667389,-0.0317649915814399,0.2333505302667617,-7111,-3765,3870,279,8,-150,10
