ActualTime,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense,Combined_Action_Sum
2025-06-27 16:12:58.057,10.44590187072754,-3.6822822093963614,-0.3854664862155914,-1.655444860458374,0.4312708675861358,-0.6487388610839844,-8032,1852,1957,3251,-245,2882,2
2025-06-27 16:12:58.157,10.213664054870604,-3.4811692237854004,0.6153098344802856,-1.224173903465271,0.1197295859456062,-0.1600466966629028,-8064,2271,1917,457,353,1934,2
2025-06-27 16:12:58.258,10.706870079040527,-2.7533318996429443,0.811634361743927,0.5717698931694031,-0.180816113948822,0.0720821022987365,-7523,2198,2254,2809,-611,492,2
2025-06-27 16:12:58.357,10.06043529510498,-1.556231141090393,1.7860745191574097,0.2736676335334778,-0.0109955742955207,0.1258382350206375,-7530,2926,2028,3912,406,418,2
2025-06-27 16:12:58.570,9.945513725280762,-1.9584569931030276,3.8738183975219727,-0.4434881806373596,0.0745255574584007,0.0549778714776039,-7922,1985,108,4144,1221,93,2
2025-06-27 16:12:58.657,8.2312650680542,-0.8140285611152649,2.387019157409668,-0.988379955291748,0.5778785347938538,0.130725160241127,-7796,-1126,-985,2353,-433,-615,2
2025-06-27 16:12:58.959,8.051700592041016,-1.7334020137786863,2.8107926845550537,-0.4251621961593628,-0.2871066629886627,0.2138028293848037,-7151,154,-239,1212,-253,1950,2
2025-06-27 16:12:59.060,7.833827972412109,-1.8507179021835327,2.0231003761291504,-0.4789183437824249,-0.3506366610527038,0.0598647929728031,-7270,420,-516,1194,-303,2005,2
2025-06-27 16:12:59.358,11.592724800109863,-1.173158884048462,0.5770025849342346,1.8448129892349243,-0.0818559452891349,0.0867428630590438,-7137,1379,42,-246,-146,2565,2
2025-06-27 16:12:59.573,11.116278648376465,-1.1635819673538208,1.3120225667953491,-0.7782423496246338,-0.2480112910270691,0.051312681287527,-7045,4482,500,-332,-1675,4127,2
2025-06-27 16:12:59.866,11.317391395568848,-2.6671407222747803,-0.1915361285209655,-0.7122688889503479,0.117286130785942,0.1954768747091293,-7205,4975,438,-126,-1906,4129,2
2025-06-27 16:13:00.068,7.766790390014648,-6.904877662658691,-0.035913024097681,-1.986533761024475,2.4471261501312256,1.5968017578125,-7022,5955,1563,3244,-1752,-2275,2
2025-06-27 16:13:00.163,5.78678560256958,-6.715735912322998,1.800439715385437,0.0818559452891349,2.0476202964782715,1.7385225296020508,-6954,1565,1824,5578,-419,-3069,2
2025-06-27 16:13:00.657,-0.6177040338516235,-9.10993766784668,1.9057846069335935,-1.0311405658721924,0.1563815027475357,0.8442157506942749,-8049,-1583,1875,1479,-1064,-410,2
2025-06-27 16:13:00.857,-0.5171475410461426,-9.861717224121094,2.9879636764526367,0.8222246170043945,0.4386012554168701,0.1893682330846786,-8290,-1550,2201,355,-1392,-771,2
2025-06-27 16:13:01.066,-0.9816226959228516,-9.028534889221191,3.9600095748901367,1.1081095933914185,0.1551597714424133,0.261450320482254,-8290,-1251,2612,288,-1548,-848,2
2025-06-27 16:13:01.257,-1.0821791887283323,-9.603142738342283,3.2992098331451416,-0.8381071090698242,0.0940732508897781,0.3176499307155609,-8229,-1365,3040,-1067,-872,113,2
2025-06-27 16:13:01.557,-4.412513732910156,-6.962338447570801,-5.784391403198242,1.6701055765151978,-0.46547931432724,-0.0610865242779254,-8217,-1190,3022,-451,229,617,2
2025-06-27 16:13:01.659,-3.023876667022705,-7.915230751037598,-1.400607943534851,-0.8148942589759827,-1.7861700057983398,-0.0769690200686454,-8311,-1155,2987,-693,45,260,2
2025-06-27 16:13:01.758,-2.583343744277954,-9.679757118225098,3.375824451446533,-0.4728097021579742,-2.043955087661743,-0.1441642045974731,-7896,-931,3047,-427,156,634,2
2025-06-27 16:13:01.857,-1.764526605606079,-8.822632789611816,5.291185855865479,0.6866125464439392,-1.7825047969818115,0.0244346093386411,-8306,-1021,3175,-829,358,73,2
2025-06-27 16:13:01.957,-1.158793568611145,-9.272743225097656,5.568912982940674,2.5619688034057617,-1.6187928915023804,0.4813618063926697,-8311,-1290,2957,-823,-316,328,2
2025-06-27 16:13:02.058,-0.4620809257030487,-5.990292549133301,6.794744491577148,3.608991861343384,-0.9260717034339904,0.0158824957907199,-7936,-1047,3148,-521,137,771,2
2025-06-27 16:13:02.757,0.3902548849582672,-1.7501614093780518,9.591172218322754,0.3506366610527038,-0.0684169083833694,-0.384845107793808,-8166,-550,2609,-998,253,258,2
2025-06-27 16:13:02.958,-0.0837970599532127,-0.6320692300796509,10.65898609161377,-0.1881465017795562,-0.0195476878434419,-0.1637118905782699,-7937,-155,2939,-4947,-1501,-1542,2
2025-06-27 16:13:03.459,-0.7038952708244324,-10.405200958251951,1.4413094520568848,-1.186300277709961,0.1136209368705749,-0.2064724564552307,-7466,-3563,1883,-872,-433,-3171,2
2025-06-27 16:13:03.562,-2.6671407222747803,-9.050082206726074,-1.900996208190918,-0.6401867866516113,0.4776966273784637,0.140499010682106,-7145,-3772,1906,-870,-639,-3152,2
2025-06-27 16:13:03.757,-1.9632453918457031,-9.095572471618652,-1.6400281190872192,-0.2028072625398636,-0.7562511563301086,0.2736676335334778,-7006,-4522,1154,-620,-858,-1829,2
2025-06-27 16:13:04.059,-3.3662476539611816,-7.726089000701904,-0.5027823448181152,0.0048869219608604,-1.1655309200286863,0.9224064946174622,-6986,-4699,1016,-633,-712,-1183,2
2025-06-27 16:13:04.271,-4.900930881500244,-7.412448406219482,0.4812345504760742,-2.1197023391723637,-0.375071257352829,0.0378736443817615,-7088,-4724,1688,-1892,-2197,1345,2
2025-06-27 16:13:04.865,-4.838681697845459,-7.754819393157959,1.556231141090393,0.4935791194438934,0.1185078546404838,0.3530801236629486,-7544,3730,2476,642,973,-368,2
2025-06-27 16:13:04.957,-5.542576789855957,-7.594407558441162,1.6831238269805908,0.4569272100925445,0.1233947798609733,0.147829383611679,-7373,2990,2532,701,911,-552,2
2025-06-27 16:13:05.166,-3.598485231399536,-8.719682693481445,2.779668092727661,0.4948008358478546,0.3860668241977691,0.1832595765590667,-7865,647,128,2452,-1867,-3164,2
2025-06-27 16:13:05.264,-4.692635536193848,-7.522581577301025,1.7070658206939695,0.251676470041275,0.616973876953125,0.1136209368705749,-7382,-799,1183,3377,-1562,-2944,2
2025-06-27 16:13:05.959,-6.890512466430664,-7.247248649597168,-1.2545616626739502,-0.5693264007568359,-0.4080579876899719,0.1258382350206375,-7384,873,161,-514,-940,1017,2
2025-06-27 16:13:06.260,-6.3949127197265625,-6.737283706665039,2.7988216876983643,-0.1857030391693115,0.1111774742603302,0.6780604124069214,-7766,1462,206,420,-686,1171,2
2025-06-27 16:13:06.757,-7.872135162353516,-4.991910457611084,0.5410895943641663,0.618195652961731,0.107512280344963,0.1600466966629028,-8867,3810,867,-5880,-3596,-2204,2
2025-06-27 16:13:06.859,-8.14028549194336,-4.441244125366211,2.027888774871826,0.4838052690029144,-0.2345722615718841,0.3872885704040527,-6951,-1614,5152,-5235,-991,-2112,2
2025-06-27 16:13:06.973,-7.905653953552246,-2.205059766769409,3.0885202884674072,1.1704177856445312,-0.197920337319374,0.2858849465847015,-7794,-1310,4973,-1738,887,-593,2
2025-06-27 16:13:07.157,-8.406042098999023,-3.308786630630493,4.007893562316895,-0.0720821022987365,0.0317649915814399,-0.0171042270958423,-7892,-546,4294,-47,415,699,2
2025-06-27 16:13:07.463,-8.31985092163086,-3.2178070545196533,3.1435868740081787,-0.3604104816913605,0.140499010682106,-0.1466076523065567,-7861,551,4078,-23,335,1590,2
2025-06-27 16:13:07.570,-8.449137687683105,-3.4380736351013184,3.0166940689086914,0.0244346093386411,-0.0952949747443199,0.0305432621389627,-8057,740,4323,755,-534,259,2
2025-06-27 16:13:07.765,-8.722076416015625,-3.3877954483032227,2.3750481605529785,-0.1026253625750541,0.221133217215538,-0.1624901592731475,-7968,648,4703,-38,-296,195,2
2025-06-27 16:13:07.958,-8.738836288452148,-4.163516521453857,3.2824504375457764,-0.3836233615875244,0.1942551434040069,-0.0158824957907199,-8029,1034,4698,-267,-274,342,2
2025-06-27 16:13:08.165,-8.432378768920898,-4.101267337799072,2.932897090911865,-0.251676470041275,0.0525344125926494,0.0109955742955207,-7962,671,4931,84,15,-86,2
2025-06-27 16:13:08.257,-7.994239330291748,-3.488351821899414,3.0382418632507324,0.0134390350431203,-0.0500909499824047,0.0183259565383195,-8000,671,4651,-257,128,210,2
2025-06-27 16:13:08.463,-9.282320022583008,-3.84269380569458,2.655169725418091,-0.1001818999648094,-0.0122173046693205,-0.0329867228865623,-8015,682,4644,32,132,537,2
2025-06-27 16:13:08.657,-8.13789176940918,-4.388571739196777,2.360682964324951,-0.2480112910270691,0.2040289938449859,-0.1295034289360046,-8013,1313,4324,-14,-324,268,2
2025-06-27 16:13:08.757,-8.56645393371582,-3.028665065765381,2.6144683361053467,-0.2040289938449859,0.0280998013913631,-0.0390953756868839,-7943,1400,4559,341,-541,48,2
2025-06-27 16:13:08.857,-9.196128845214844,-4.144362926483154,2.152387380599976,0.960280179977417,0.3115412890911102,-0.0916297882795333,-7658,1318,4583,12,-147,-369,2
2025-06-27 16:13:08.959,-7.869740962982178,-4.268861770629883,2.22660756111145,-0.1209513172507286,-0.1869247704744339,0.0549778714776039,-7610,1114,4767,86,-603,-280,2
2025-06-27 16:13:09.075,-8.283937454223633,-3.641580820083618,2.4636335372924805,-0.0635299831628799,0.0623082555830478,-0.0464257597923278,-7667,1096,4832,-99,-183,16,2
2025-06-27 16:13:09.171,-8.604761123657227,-5.389348030090332,2.492363929748535,-0.0036651915870606,0.0659734457731247,-0.1331686228513717,-7556,1005,5138,283,-299,-38,2
2025-06-27 16:13:09.259,-7.55131196975708,-3.2776620388031006,3.864241600036621,0.1001818999648094,-0.2419026345014572,0.2162462919950485,-7622,1005,4778,-308,-119,123,2
2025-06-27 16:13:09.461,-7.163451671600342,-3.222595453262329,3.2082302570343018,0.2492330223321914,-0.0317649915814399,0.090408056974411,-7589,994,4800,6,113,265,2
2025-06-27 16:13:09.569,-8.616731643676758,-4.4508209228515625,2.298433542251587,-0.0818559452891349,-0.0720821022987365,0.0036651915870606,-7806,965,4781,274,-260,290,2
2025-06-27 16:13:09.665,-9.162610054016112,-5.329493045806885,2.2625205516815186,-0.5962044596672058,0.2467895597219467,-0.0757472887635231,-7574,1233,4861,384,-538,40,2
