ActualTime,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense,combined_action_num
49:22.9,-2.743755102,-5.331887245,8.446743965,-0.191811681,0.083077677,-0.90408057,-7229,-4399,1346,-513,863,248,4
49:23.1,-3.232172251,-7.668628216,6.193799973,-1.685988069,0.84788096,0.035430185,-7426,-4155,1013,-429,362,616,4
49:23.2,-3.232172251,-7.668628216,6.193799973,-1.685988069,0.84788096,0.035430185,-7426,-4155,1013,-429,362,616,4
49:23.5,-3.552995205,-6.909666061,6.265625954,-0.05375614,-0.412944913,0.019547688,-7164,-3788,1292,-208,-118,208,4
49:23.6,-3.423708439,-7.259219646,6.351817131,-0.229685336,-0.197920337,0.136833817,-7457,-3924,1182,53,-288,369,4
49:23.7,-3.620033026,-6.813898087,6.002263546,-0.063529983,0.002443461,0.1001819,-7546,-3962,1169,63,-234,-127,4
49:24.3,-4.220977783,-7.39808321,4.821922302,-0.432492584,-0.333532423,0.138055548,-7541,-3483,2522,-366,-491,-102,4
49:24.4,-3.596091032,-8.379706383,6.198588371,-0.378736466,-0.45692721,0.10751228,-7504,-3880,2767,1,-541,-18,4
49:24.5,-4.323928356,-7.987056732,3.711012602,-0.850324392,0.146607652,0.062308256,-7385,-3569,3440,214,-671,-81,4
49:24.6,-4.249708176,-8.339004517,3.45722723,0.184481308,-0.252898216,-0.037873644,-7431,-3927,3631,406,-250,-164,4
49:24.8,-3.878606796,-7.716512203,4.256890774,0.146607652,-0.074525557,-0.09285152,-7059,-3751,3495,389,-209,-153,4
49:25.0,-3.665522814,-8.274360657,4.09169054,-0.17715092,0,-0.037873644,-7477,-3863,3912,-2,-605,512,4
49:25.1,-3.936067581,-8.104372978,4.089296341,0.041538838,0.034208454,0.036651913,-7292,-3524,3921,-300,-848,834,4
49:25.2,-3.900154591,-8.295908928,3.952826977,0.014660766,0.070860371,0.062308256,-7473,-3688,3773,-256,-222,1147,4
49:25.4,-4.185064793,-7.632715225,4.532223701,0.149051115,0.059864793,0.056199603,-7607,-3035,3863,-346,-4,356,4
49:25.5,-4.05577755,-7.55131197,4.266467571,0.05375614,0.029321533,-0.037873644,-7752,-3048,3572,-321,56,-159,4
49:25.6,-3.921702385,-8.027758598,4.302380562,0.109955743,-0.229685336,-0.052534413,-7376,-3449,3912,96,118,-520,4
49:25.7,-3.476380825,-7.987056732,5.078101635,0.44715336,-0.017104227,-0.125838235,-7715,-3398,3858,-344,57,89,4
49:25.8,-3.483563423,-8.643068314,4.022258759,-0.213802829,0.048869219,0.173485726,-7341,-3440,3541,-192,11,-24,4
49:25.9,-3.584120035,-7.412448406,4.09408474,0.125838235,-0.318871647,0.160046697,-7331,-3306,3467,-248,296,87,4
49:26.4,-3.699041605,-6.438008308,5.341464043,-0.488692194,0.068416908,-0.173485726,-7436,-2776,3903,-106,867,144,4
49:26.5,-3.033453465,-8.06127739,5.015852451,-0.074525557,0.025656341,-0.758694649,-7511,-3598,3519,-100,90,-1468,4
49:26.6,-2.521094322,-8.963891029,5.269638062,-0.009773844,0.487470478,-0.1001819,-7518,-3502,3582,-228,-586,-754,4
49:26.7,-3.682282209,-7.714118004,4.747702122,-0.057421334,0.806342125,0.205250725,-7318,-3882,3526,-849,-509,-810,4
49:27.1,-2.995146275,-7.204153061,6.256049156,-0.802676916,-0.756251156,-0.090408057,-6297,-4060,3760,583,485,-874,4
49:27.2,-3.043030262,-7.809885979,4.448426723,-0.974940956,0.00122173,-0.208915919,-7160,-4291,3268,-252,1580,-79,4
49:27.3,-2.006340981,-9.363722801,3.588908434,-0.116064399,-0.05009095,-0.232128799,-7046,-4268,3452,-982,-1078,876,4
49:27.9,-3.49553442,-8.638279915,3.426102638,-0.427605659,-0.541226625,0.204028994,-7174,-3801,3316,-227,-303,231,4
49:28.2,-3.672705412,-8.757989883,3.222595453,0.031764992,0.190589949,-0.032986723,-7725,-3451,3496,-38,1409,257,4
49:28.3,-3.330334663,-8.281543732,4.632780075,-0.021991149,0.750142515,0.074525557,-7326,-3936,3245,-607,-395,-356,4
49:28.5,-4.290409565,-8.453926086,2.027888775,0.030543262,-0.249233022,-0.036651913,-7338,-3756,3289,-545,-798,-371,4
49:28.6,-3.818751812,-8.786720276,2.001552582,-0.190589949,-0.540004849,-0.172263995,-7346,-3541,3445,-537,500,560,4
49:28.7,-3.462015629,-9.200917244,3.82593441,-0.158824965,-0.758694649,0.017104227,-7705,-3893,3236,-170,540,521,4
49:29.0,-2.420537949,-9.251194954,3.335123062,-0.224798411,0.768468499,-0.17715092,-7711,-3494,3351,-361,920,371,4
49:29.1,-4.953603268,-8.276755333,2.23139596,-0.245567828,0.30787608,0.188146502,-7368,-3315,2952,640,-255,438,4
49:29.2,-4.201824188,-8.240841866,3.107673883,0.392175496,-0.643851995,0.139277279,-7438,-3641,3246,312,200,34,4
49:29.3,-2.195482969,-8.70771122,4.05577755,-0.250454754,-0.051312681,-0.098960169,-7777,-2958,2745,211,1294,235,4
49:29.4,-2.597708941,-9.662998199,2.992752075,0.095294975,0.723264456,0.216246292,-8224,-3349,2763,-507,-343,302,4
49:29.9,-3.909731388,-8.121131897,4.46039772,2.197893143,0.373849541,0.808785558,-7678,-3322,3031,-222,-60,-540,4
49:30.0,-4.625597477,-4.857835293,5.829881191,-0.017104227,0.190589949,0.235793978,-7544,-3603,3625,304,-698,-769,4
49:30.1,-4.742913723,-6.658275127,5.602431774,-0.239459172,-0.091629788,-0.304210901,-7116,-3483,3680,-290,-336,-859,4
49:30.3,-3.981557369,-6.428431511,5.58088398,-0.07696902,-0.2846632,-0.257785141,-7114,-3501,3694,-344,40,-882,4
49:30.5,-3.627215624,-7.28555584,5.659893036,-0.056199603,0.205250725,-0.095294975,-7163,-4022,2986,-198,-61,-328,4
49:30.8,-3.727771997,-8.113949776,3.366247654,-0.511905074,0.086742863,0.054977871,-7134,-4046,2952,-341,-326,69,4
49:30.9,-3.473986626,-8.283937454,4.362235546,-0.018325957,0.262672067,0.036651913,-7113,-4000,3359,325,-173,209,4
49:31.0,-3.921702385,-8.28633213,3.354276657,-0.280998021,0.189368233,0.116064399,-7425,-3947,3283,-66,135,239,4
49:31.1,-3.916913986,-8.178592682,3.708618402,-0.007330383,-0.015882496,0.028099801,-7469,-3572,3382,-239,263,415,4
49:31.2,-3.842693806,-8.437167168,3.878606796,0.062308256,-0.141720742,0.009773844,-7144,-3712,3427,-201,568,564,4
49:31.8,-3.737348795,-8.116343498,6.107608318,0.276111096,0.020769419,0.079412483,-7717,-3346,3052,560,-1247,370,4
49:31.9,-4.321534157,-4.570530891,7.089231014,1.525941372,0.248011291,0.150272846,-7778,-2288,3644,-46,453,1140,4
49:32.0,-4.38378334,-5.420472622,6.868964672,-0.195476875,0.029321533,-0.097738437,-8004,-2300,3416,-537,2079,107,4
49:32.1,-4.13239193,-5.963956356,6.868964672,-0.146607652,-0.102625363,0.064751714,-7836,-2601,2678,-466,2522,-1051,4
49:32.2,-4.273650169,-5.142745018,6.912060261,0.116064399,-0.043982297,0.09285152,-7934,-2911,1926,-1303,1876,-1394,4
49:32.3,-4.163516521,-5.535394192,6.967126846,-0.141720742,-0.086742863,0.208915919,-8048,-3071,1744,-1183,198,-1353,4
49:32.4,-4.163516521,-5.535394192,6.967126846,-0.141720742,-0.086742863,0.208915919,-8048,-3071,1744,-1183,198,-1353,4
49:32.6,-3.459621429,-6.689399719,5.935225964,0.405614525,-0.10751228,-0.471587956,-7682,-3217,2678,203,-724,70,4
49:32.7,-3.857059002,-5.05894804,7.429207802,-0.393397212,0.036651913,0.018325957,-7415,-3245,2504,586,-683,84,4
49:32.9,-4.395754337,-4.568136692,7.007828236,-0.532674491,0.10751228,0.357967019,-7410,-3340,2767,329,711,75,4
49:33.0,-4.472368717,-4.618414879,7.4363904,1.134987593,0.345749736,0.637743294,-7564,-3424,2912,-1,762,-141,4
49:33.2,-4.730942726,-2.092532396,8.370129585,0.737925231,-0.122173049,0.061086524,-7760,-3322,2558,-319,-207,-835,4
