Timestamp,Gyro_x_x,Gyro_y_x,Gyro_z_x,Acc_x_x,Acc_y_x,Acc_z_x,Gyro_x_y,Gyro_y_y,Gyro_z_y,Acc_x_y,Acc_y_y,Acc_z_y,combined_action_num
2024-06-13 20:22:09,-0.03176499158,-0.01221730467,0.1270599663,-0.05027823523,1.503558636,7.867346764,-298.97727272727275,-70.125,-285.4431818181818,-8078.556818181818,-22.568181818181817,1241.0113636363635,3
2024-06-13 20:22:09,-0.5119050741,-0.2797762752,-0.2052507252,-0.05027823523,1.503558636,7.867346764,-329.1034482758621,-100.0,33.55172413793103,-8076.3448275862065,-32.37931034482759,1247.896551724138,3
2024-06-13 20:22:09,-1.108109593,-0.3213151097,-2.537534237,2.643198729,-0.2226607651,8.334216118,-253.0,-57.0,49.5,-8300.5,265.5,1267.0,3
2024-06-13 20:22:09,-1.108109593,-0.3213151097,-2.537534237,2.643198729,-0.2226607651,8.334216118,-198.3053435114504,-75.85496183206106,-263.5572519083969,-8072.442748091603,-27.12977099236641,1423.8625954198474,3
2024-06-13 20:22:09,-2.272418737,-0.1209513173,-2.420248032,2.705447912,-7.864952564,8.171410561,-338.5,-22.0,-130.5,-8194.5,-27.5,1389.5,3
2024-06-13 20:22:09,-0.7024950385,-0.5558874011,-1.095892191,5.516240597,-7.457938194,5.09725523,-162.25,-16.681818181818183,-276.3181818181818,-8317.363636363636,-9.477272727272728,1195.2727272727273,3
2024-06-13 20:22:09,-0.7024950385,-0.5558874011,-1.095892191,5.516240597,-7.457938194,5.09725523,-143.67415730337078,-57.73033707865169,-295.19101123595505,-8073.0,-72.41573033707866,1185.943820224719,3
2024-06-13 20:22:09,-0.8356636763,-0.3396410644,-0.7391469479,7.7284832,-5.655104637,4.503493309,-218.33812949640287,94.07913669064747,-350.66906474820144,-8093.431654676259,-75.568345323741,1201.9352517985612,3
2024-06-13 20:22:09,-0.8356636763,-0.3396410644,-0.7391469479,7.7284832,-5.655104637,4.503493309,-483.1860465116279,60.627906976744185,-330.6511627906977,-8276.46511627907,53.2093023255814,1496.5116279069766,3
2024-06-13 20:22:10,-0.2748893499,0.02076941915,0.1172861308,7.17063427,-5.044582844,6.071695328,-301.91208791208794,66.05494505494505,-207.5054945054945,-8103.593406593406,36.72527472527472,1257.5164835164835,3
2024-06-13 20:22:10,-0.3555235863,0.1270599663,0.5241223574,9.088389397,-4.750096321,2.509123325,-585.4462365591398,299.68279569892474,-114.16666666666669,-8468.623655913978,-42.55913978494624,1317.6881720430108,3
2024-06-13 20:22:10,-0.3555235863,0.1270599663,0.5241223574,9.088389397,-4.750096321,2.509123325,-592.4354838709677,295.9193548387097,-97.5,-8467.548387096775,-189.8709677419355,1468.225806451613,3
2024-06-13 20:22:10,0.3750712574,-0.7855727077,-0.3909537494,6.007051945,-4.970362663,3.265691042,577.2051282051282,-468.3076923076923,-662.5641025641025,-8294.25641025641,-565.025641025641,2013.8461538461536,3
2024-06-13 20:22:10,-1.685988069,-1.44042027,-2.770884752,10.6158905,-4.158728123,4.378994942,1033.7586206896551,-161.816091954023,-704.0,-7889.172413793103,-534.0,2393.862068965517,3
2024-06-13 20:22:10,-1.685988069,-1.44042027,-2.770884752,10.6158905,-4.158728123,4.378994942,795.0,537.3333333333334,-789.9139784946236,-8262.193548387097,-555.8172043010753,2372.010752688172,3
