Timestamp,Gyro_x_x,Gyro_y_x,Gyro_z_x,Acc_x_x,Acc_y_x,Acc_z_x,Gyro_x_y,Gyro_y_y,Gyro_z_y,Acc_x_y,Acc_y_y,Acc_z_y,combined_action_num
2024-06-13 20:00:57,-0.1624901593,0.03420845419,0.03298672289,-0.457292527,3.071760893,9.222464561,158.55319148936172,-89.29787234042553,353.95744680851067,-7915.68085106383,38.0,-1104.851063829787,8
2024-06-13 20:00:57,-0.0232128799,-0.01343903504,-0.01343903504,-0.4094084799,3.035847664,9.220070839,317.1190476190476,-353.6904761904762,53.07142857142858,-7812.428571428572,-271.73809523809524,-1093.904761904762,8
2024-06-13 20:00:57,-0.0232128799,-0.01343903504,-0.01343903504,-0.4094084799,3.035847664,9.220070839,-551.6931818181818,9.875,137.2840909090909,-7914.840909090909,67.69318181818181,-928.181818181818,8
2024-06-13 20:00:57,-0.1930334121,-0.03420845419,-0.07086037099,-0.282515794,2.952050686,9.081207275,83.88636363636364,-196.0681818181818,508.75,-8175.636363636364,26.954545454545453,-743.2272727272727,8
2024-06-13 20:00:57,-0.1930334121,-0.03420845419,-0.07086037099,-0.282515794,2.952050686,9.081207275,-102.66906474820144,-308.76978417266184,552.8129496402878,-7842.424460431655,119.61870503597122,-668.31654676259,8
2024-06-13 20:00:57,-0.6120869517,-0.109955743,-0.4043927789,0.5817909837,2.04464817,8.183381081,-102.18888888888888,-47.95555555555555,418.8666666666667,-8102.777777777777,371.27777777777777,-671.4888888888889,8
2024-06-13 20:00:58,-1.375668526,-0.3176499307,-1.199739337,0.05985504389,0.6320692301,7.989450932,-585.3977272727273,-115.23863636363636,346.52272727272725,-7921.011363636364,474.6818181818182,-696.8863636363636,8
2024-06-13 20:00:58,-1.375668526,-0.3176499307,-1.199739337,0.05985504389,0.6320692301,7.989450932,-771.8426966292135,-254.68539325842696,20.17977528089888,-7854.573033707865,400.46067415730334,-789.4157303370787,8
2024-06-13 20:00:58,-1.640784025,-0.9822713137,-1.811826348,1.601720929,-1.678335428,8.118738174,-581.2,0.7444444444444471,-228.38888888888889,-7858.133333333333,600.4111111111112,-772.2222222222222,8
2024-06-13 20:00:58,-1.233947754,0.06230825558,-0.4337143302,1.273715258,-8.228871346,13.81215,-156.04651162790697,300.06976744186045,80.25581395348837,-7925.558139534884,574.0,-830.8604651162791,8
2024-06-13 20:00:58,-1.233947754,0.06230825558,-0.4337143302,1.273715258,-8.228871346,13.81215,-218.79166666666669,182.60416666666669,16.27083333333333,-7931.520833333333,571.1666666666666,-837.3541666666666,8
2024-06-13 20:00:58,-0.1832595766,-0.2785545588,-0.03909537569,2.722207308,-5.743690014,8.458714485,-259.57142857142856,-44.33333333333333,22.64285714285714,-7884.380952380952,629.2380952380952,-835.1190476190476,8
2024-06-13 20:00:58,-0.1832595766,-0.2785545588,-0.03909537569,2.722207308,-5.743690014,8.458714485,-211.17241379310343,159.11494252873564,-98.14942528735632,-7886.022988505747,634.5747126436781,-831.3218390804598,8
2024-06-13 20:00:58,0.08063421398,0.01221730467,0.1026253626,2.93768549,-4.38617754,8.377311707,-334.9090909090909,287.72727272727275,40.0,-7888.863636363636,618.4090909090909,-844.3181818181819,8
2024-06-13 20:00:58,-0.3665191531,0.7476990819,-0.0293215327,2.762908697,-4.146757126,9.883264542,-337.76666666666665,293.52222222222224,64.47777777777777,-7899.466666666666,447.4555555555555,-883.3666666666667,8
2024-06-13 20:00:58,-0.3665191531,0.7476990819,-0.0293215327,2.762908697,-4.146757126,9.883264542,-328.70786516853934,-57.348314606741575,-75.56179775280899,-7869.932584269663,421.17977528089887,-861.5280898876405,8
